,formatted_address,replies,views,views_replies_ratio,last_posted_at,recency,latitude,longitude,replies_score,views_score,recency_score,views_replies_ratio_score,total_score
985,"No. 2, Jalan PJU 10/1a, Damansara Damai, 47830 Petaling Jaya, Selangor, Malaysia",68,20868,0.004572922870998141,2018-02-01,1020.5,3.1978668,101.59773100000001,7,8,6,2,504
986,"No. 21, Jalan Pantai Baharu, Bangsar South, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",1242,261332,0.004752575268241165,2020-07-20,2.0,3.1142057,101.66624329999999,10,10,10,2,120
987,"No. 23, 27, Jalan PBS 14/5, Taman Perindustrian Bukit Serdang, 43300 Seri Kembangan, Selangor, Malaysia",16,2001,0.0079960019990005,2017-08-08,1079.0,3.0423142999999997,101.69980699999999,4,4,6,4,320
988,"No. 24 & 26, Jalan Apollo Ch U5/Ch, Bandar Pinggiran Subang, 40150 Shah Alam, Selangor, Malaysia",912,114010,0.007999298307166038,2020-06-16,36.0,3.154887,101.546773,10,10,9,4,120
989,"No. 27 jalan Sentul perdana Sentul, Sentul Pasar, 51100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",545,102052,0.005340414690549916,2020-03-15,129.0,3.2091213,101.691307,9,10,9,2,81
990,"No. 2A, Persiaran Surian Tropicana Indah Resort Homes, PJU 3, Kota Damansara,, Tropicana Indah, 47410 Petaling Jaya, Selangor, Malaysia",138,8984,0.007980569049271339,2019-10-19,1910.5,3.1493922000000003,101.58954150000001,8,7,4,4,144
991,"No. 3, Jalan Bakti, Bandar Tun Razak, 56000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",185,32000,0.00578125,2020-01-04,200.0,3.0927657,101.7211911,8,8,8,2,144
992,"No. 32 & 33, Jalan MPK 6, Medan Perdagangan Kepayang, 70200 Seremban, Negeri Sembilan, Malaysia",1,476,0.0021008403361344537,2015-04-09,1931.0,2.7137568,101.91318620000001,1,2,4,1,10
993,"No. 326, Jalan Ampang, M-City Ampang, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",10,6136,0.0016297262059973925,2011-07-03,3307.0,3.1593432999999997,101.74686779999999,4,6,1,1,320
994,"No. 4, Jalan Aman Perdana 11d/Ku5, Taman Aman Perdana, Meru, 41050 Klang, Selangor, Malaysia",31,7673,0.00404014075329076,2015-10-25,1732.0,3.094964,101.410431,6,7,5,2,36
995,"No. 6, Jalan Satu, Chan Sow Lin, 55200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",149,30179,0.004937207992312535,2020-03-27,117.0,3.1250607000000006,101.7131492,8,8,9,2,144
996,"No. 6A, Jalan PJU 1a/3, Ara Damansara, 47301 Petaling Jaya, Selangor, Malaysia",992,200120,0.004738298186874865,2019-04-18,1247.0,3.1207338,101.578088,10,10,6,2,120
997,"No. 7, Jalan Jalil Perwira 2, Bukit Jalil, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",2,894,0.0022371364653243847,2013-03-23,2678.0,3.0643643,101.66420500000001,2,3,2,1,4
998,"No. 812 &amp; 822, Jalan Nilai 3/2, Nilai 3, 71800, Negeri Sembilan, Kawasan Perindustrian Nilai 3, 71800 Nilai, Negeri Sembilan, Malaysia",26,2826,0.009200283085633405,2014-10-31,2091.0,2.852691,101.800628,5,5,4,4,20
999,"No. 85, Jalan Desa Bakti, Pengkalan Tentera Udara Diraja Malaysia, 58000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",2108,361750,0.005827228749136144,2020-06-21,31.0,3.1056777,101.69463520000001,10,10,9,2,120
1000,"No. 85-87, Jalan 1/62D, Medan Putra Business Centre, Wilayah Persekutuan, Villa Manja Sunway Spk Damansara, 52200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",10,619,0.01615508885298869,2018-08-29,693.0,3.190613,101.62902700000001,4,2,7,5,320
1001,"No. 9, Block D, Pusat Perdagangan Puchong Prima,, Persiaran Prima Utama, Taman Puchong Prima,, 47150 Puchong, Selangor, Malaysia",15,1291,0.011618900077459334,2015-01-01,2029.0,3.0009759999999996,101.59638100000001,4,4,4,5,320
1002,"No. B-27-G Gf, Jaya One, No. 72A Jln Universiti, Section 13, 46200 Petaling Jaya, Selangor, 46200, Petaling Jaya, Selangor, Pjs 13, 46200 Petaling Jaya, Selangor, Malaysia",114,25274,0.007593337518837458,2017-02-18,1449.0,3.1184252999999997,101.63548490000001,8,8,5,3,144
1003,"No., 9, Persiaran Alam Damai, Alam Damai, 56000 Cheras, Wilayah Persekutuan Kuala Lumpur, Malaysia",304,40950,0.007423687423687424,2020-04-17,96.0,3.0763034,101.7354661,9,9,9,3,81
1004,"No.1, 2nd Floor, Bangunan One Wangsa, Taman Wangsa Permai, 52200 Kuala Lumpur, Selangor, Malaysia",13,1079,0.012048192771084338,2020-04-23,90.0,3.2085225,101.61127640000001,4,3,9,5,320
1005,"No.10, Jalan Seri Bintang, Segambut, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",79,21212,0.003724306996039977,2019-07-30,358.0,3.18493,101.6461195,7,8,8,2,504
1006,"No.13A, Jalan PJU 5/1, Pju 5 Kota Damansara, 47810 Petaling Jaya, Selangor, Malaysia",297,47168,0.006296641791044776,2019-02-25,513.0,3.1553343,101.5971601,9,9,7,3,81
1007,"No.16, Jalan Tandok, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",369,52155,0.007075064710957722,2019-08-28,329.0,3.1258963,101.67504659999999,9,9,8,3,81
1008,"No.2, Jalan Anjung Putra, off, Jalan Sultan Ismail, Chow Kit, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",2,651,0.0030721966205837174,2015-08-25,1793.0,3.1643185000000003,101.6925682,2,2,4,1,4
1009,"No.22A, Jalan 2/125, Desa Petaling, 57100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3506,592484,0.005917459374430364,2020-07-21,1.0,3.0850971,101.70016059999999,10,10,10,3,120
1010,"No.3, Jalan Jalil Perwira 2, Bukit Jalil, 58200 Kuala Lumpur, Wilayah Persekutuan, Malaysia",2644,397003,0.006659899295471319,2020-06-25,27.0,3.063829,101.6677172,10,10,10,3,120
1011,"No.3, Jalan Riang Ria 8, Taman Gembira, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",107,11272,0.009492429894225728,2019-05-30,833.0,3.0813131,101.68921740000002,8,7,7,4,144
1012,"No.3, Lorong Ampang 1, Kampung Berembang, 55000 Kuala Lumpur, Selangor, Malaysia",1043,166035,0.003145242029842105,2020-07-17,1062.0,3.1619424,101.7477823,10,10,6,1,120
1013,"No.36, Jalan SP, 5, 5, Pusat Perdangangan, Bandar Saujana Putra, 42610 Jenjarom, Selangor, Malaysia",18,2514,0.007159904534606206,2014-06-11,2233.0,2.9445905,101.5852272,5,5,3,3,20
1014,"No.53, Jalan USJ 10/1f, Taipan Business Centre, 47620 Subang Jaya, Selangor, Malaysia",2,1049,0.0019065776930409914,2009-06-14,4056.0,3.04753,101.58318299999999,2,3,1,1,4
1015,"No18, Off Jalan P6/2, Bandar Teknologi Kajang, 43500 Semenyih, Selangor, Malaysia",1760,169891,0.010359583497654378,2020-07-13,9.0,2.9612580000000004,101.80534,10,10,10,4,120
1016,"Oasis 2, Jln Mutiara 3, mutiara heights, 43000 Kajang, Selangor, Malaysia",183,27882,0.006563374219926835,2020-06-25,27.0,3.0129035,101.8160943,8,8,10,3,144
1017,"Off, Jalan Prima Tropika, Puchong South, 43400 Puchong, Selangor, Malaysia",1273,163296,0.009416561282510038,2020-07-15,762.0,2.9827421000000003,101.6636446,10,10,7,4,120
1018,"Off, Jalan Teknologi 3/11, Taman Sains Selangor, 47410 Petaling Jaya, Selangor, Malaysia",1,263,0.0038022813688212928,2014-09-26,2126.0,3.146829,101.5723809,1,1,3,2,10
1019,"Old Klang Road, Jalan 1/109f, Taman Danau Desa, 58100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",213,34708,0.006136913679843264,2020-07-21,1.0,3.0973347,101.6885139,8,9,10,3,144
1020,"One Metropolitan Square, St. Louis, MO 63102, USA",11,866,0.012702078521939953,2011-05-06,3365.0,38.6273981,-90.1893835,4,3,1,5,320
1021,"Opus Kuala Lumpur 82, Jalan Talalla, Kampung Attap Kuala Lumpur, Kampung Attap, 50460 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",395,49922,0.007912343255478547,2020-06-12,40.0,3.1375009,101.6998427,9,9,9,4,81
1022,"PD Waterfront City, 71000 Port Dickson, Negeri Sembilan, Malaysia",19,2083,0.009121459433509362,2013-04-08,2662.0,2.520787,101.800054,5,5,2,4,20
1023,"PT 12170 Jalan BBN 1/1F Putra Point 2B Bandar Baru Nilai, Putra Point, 71800 Nilai, Negeri Sembilan, Malaysia",105,14078,0.007458445801960506,2017-08-10,1077.0,2.8139950000000002,101.79722199999999,8,7,6,3,144
1024,"PT 8, Persiaran Setia Alam, Setia Alam, 40170 Shah Alam, Selangor, Malaysia",3233,446783,0.007066361278459927,2020-07-17,580.5,3.095742,101.48174959999999,10,10,7,3,120
1025,"PT-9889, Jalan BBN 1/3j, Bandar Baru Nilai, 71800 Nilai, Negeri Sembilan, Malaysia",536,75313,0.007116965198571296,2020-06-05,47.0,2.8212062,101.791687,9,9,9,3,81
1026,"PT5223, Jalan SS8/2, Ss 7, 47301 Petaling Jaya, Selangor, Malaysia",728,122404,0.005947518054965524,2020-07-21,1.0,3.0872087,101.605254,10,10,10,3,120
1027,"PUNCAK SENTUL, NO.8, Jalan Sentul Perdana, Sentul, 51000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",2378,433476,0.005486622626914886,2020-07-19,736.5,3.2020313,101.6893882,10,10,7,2,120
1028,"PV3 (Platinum Victory) 3, Jalan Melati Utama 2, Melati Utama, 53100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",5,430,0.011627906976744186,2017-06-07,1141.0,3.223246,101.7292911,3,2,6,5,60
1029,"Padang, Padang City, West Sumatra, Indonesia",194,28170,0.006886758963436279,2017-07-03,1115.0,-0.9470832,100.417181,8,8,6,3,144
1030,"Pandan Indah, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",0,313,0.0,2012-01-25,3101.0,3.131275,101.7660547,1,1,1,1,10
1031,"Pangsapuri Lagoon, Jalan PJS 9/1, Bandar Sunway, 46150 Petaling Jaya, Selangor, Malaysia",41,3886,0.009688043491324815,2016-11-10,2282.6666666666665,3.0611813,101.6112465,6,6,3,4,36
1032,"Pantai Hillpark, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",35,6897,0.005074670146440481,2014-11-16,2075.0,3.108368,101.66623309999999,6,6,4,2,36
1033,"Paradigm Mall Johor Bahru 81200, Jalan Bertingkat Skudai, Skudai, Taman Bukit Mewah, 81200 Johor Bahru, Johor, Malaysia",6,430,0.013953488372093023,2019-11-05,260.0,1.5149476,103.68594509999998,3,2,8,5,60
1034,"Paradigm Mall No. 1, Jalan SS7/26A, Ss 7, 47301 Petaling Jaya, Selangor, Malaysia",33,4274,0.00772110435189518,2019-05-04,445.0,3.105307,101.59612,6,6,8,3,36
1035,"Parc 3 Sales Gallery Lot 20000, Seksyen, 90A, Jalan Pudu Perdana, Taman Pertama, 56100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",929,159159,0.005836930365232252,2020-07-04,18.0,3.1206977000000005,101.7305148,10,10,10,3,120
1036,"Paris, France",4,329,0.0121580547112462,2012-11-16,2805.0,48.856614,2.3522218999999995,3,1,2,5,60
1037,"Pasir Gudang, Johor, Malaysia",4,367,0.010899182561307902,2015-02-05,1994.0,1.4702879999999998,103.9029689,3,1,4,5,60
1038,"Pekeliling, 53000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",628,67392,0.009318613485280153,2020-07-18,4.0,3.1826886,101.7010554,9,9,10,4,81
1039,"Pelangi Indah Condominium 4, Petron 3 1/2 Miles Jalan Ipoh, Taman Bamboo, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",70,9597,0.007293946024799417,2019-06-02,416.0,3.1972904,101.6777735,7,7,8,3,504
1040,"Penang, Malaysia",50,6046,0.007952455701505408,2017-01-30,2017.3333333333333,5.4163935,100.3326786,6,6,4,4,36
1041,"Persiaran Alam Damai, Cheras, 56000 Alam Damai, Federal Territory of Kuala Lumpur, Malaysia",351,42701,0.008219948010585232,2020-07-07,15.0,3.0767813999999998,101.73253609999999,9,9,10,4,81
1042,"Persiaran Anggerik Vanilla, Kota Kemuning, 40460 Shah Alam, Selangor, Malaysia",15,1593,0.009416195856873822,2016-07-13,1470.0,2.9999492,101.5320279,4,4,5,4,320
1043,"Persiaran Bestari, Cyber 11, 63000 Cyberjaya, Selangor, Malaysia",764,139167,0.0035622907265635516,2020-05-20,1604.5,2.92631,101.6361273,10,10,5,2,120
1044,"Persiaran Dr George Lim Ah Soo, Taman Equine, 43300 Seri Kembangan, Selangor, Malaysia",30,6261,0.004791566842357451,2016-01-04,1661.0,2.9996037999999996,101.67954759999999,6,6,5,2,36
1045,"Persiaran Dutamas, Dutamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",261,47278,0.005520538093827996,2019-02-25,513.0,3.1794001,101.66364940000001,9,9,7,2,81
1046,"Persiaran Dutamas, Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",24,1619,0.014823965410747375,2018-10-11,650.0,3.176775,101.66374549999999,5,4,7,5,20
1047,"Persiaran Equine Perdana, Lestari Perdana, 43300 Seri Kembangan, Selangor, Malaysia",53,6758,0.007842556969517609,2020-02-20,153.0,2.995156,101.671022,7,6,9,4,504
1048,"Persiaran Hamidiah, Country Heights, 43000 Kajang, Selangor, Malaysia",195,21563,0.00904326856188842,2020-03-30,114.0,2.9826203,101.75165890000001,8,8,9,4,144
1049,"Persiaran Hampshire, Hampshire Park, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",1,466,0.002145922746781116,2012-09-30,2852.0,3.1606237,101.7148349,1,2,2,1,10
1050,"Persiaran Ilmu, Bandar Baru Nilai, 71800 Nilai, Negeri Sembilan, Malaysia",105,17642,0.005951706155764652,2019-11-19,246.0,2.8246886000000004,101.7781929,8,8,8,3,144
1051,"Persiaran Jalil Utama, Bukit Jalil, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",1547,230557,0.006851070098673203,2015-10-18,1746.5,3.0535151000000003,101.6723816,10,10,5,3,120
1052,"Persiaran Kajang 2, Kajang, Selangor, Malaysia",14,1102,0.012704174228675136,2017-12-23,942.0,2.9665536,101.79729379999999,4,3,6,5,320
1053,"Persiaran Kerjaya, Glenpark U1, 40150 Shah Alam, Selangor, Malaysia",18,2878,0.006254343293954135,2015-01-30,2000.0,3.086814,101.57091740000001,5,5,4,3,20
1054,"Persiaran Lidcol, Kampung Baru, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",17,1296,0.013117283950617283,2013-11-05,2451.0,3.161865,101.71356490000001,5,4,3,5,20
1055,"Persiaran Masria, Taman Cuepacs, 43200 Cheras, Selangor, Malaysia",2,1201,0.0016652789342214821,2009-06-04,4066.0,3.0800952,101.7584873,2,4,1,1,4
1056,"Persiaran Multimedia, Cyber 11, 63000 Cyberjaya, Selangor, Malaysia",2806,316371,0.008869333788495153,2020-04-08,105.0,2.9241903,101.6361563,10,10,9,4,120
1057,"Persiaran Multimedia, Cyber 12, 63000 Cyberjaya, Selangor, Malaysia",1270,156092,0.011411487214099167,2020-01-22,685.5,2.9221743,101.6510948,10,10,7,5,120
1058,"Persiaran Prima Utama 3, Taman Puchong Prima, 47150 Puchong, Selangor, Malaysia",9,397,0.022670025188916875,2015-01-02,2028.0,3.0031095000000003,101.60002740000002,3,2,4,5,60
1059,"Persiaran Puchong Jaya Selatan, Bandar Puchong Jaya, 47100 Puchong, Selangor, Malaysia",4,844,0.004739336492890996,2009-07-28,4012.0,3.0415426,101.62416040000001,3,3,1,2,60
1060,"Persiaran Puncak Alam 6, Bandar Puncak Alam, 45010 Shah Alam, Selangor, Malaysia",53,8343,0.012424842657579677,2018-04-23,1412.0,3.2333168,101.4044995,7,7,5,5,504
1061,"Persiaran Raja Muda Musa, Taman Chi Liung, 41200 Klang, Selangor, Malaysia",21,1847,0.01136978884677856,2018-02-12,891.0,3.0278781,101.429075,5,4,7,5,20
1062,"Persiaran Rimbayu, 42500 Telok Panglima Garang, Selangor, Malaysia",92,19607,0.004692201764675881,2020-03-13,131.0,2.9550329,101.5517735,7,8,9,2,504
1063,"Persiaran SL 2, Bandar Sungai Long, 43000 Kajang, Selangor, Malaysia",3,1605,0.001869158878504673,2011-01-11,3480.0,3.0379228,101.8033925,2,4,1,1,4
1064,"Persiaran SP2, 63300, Taman Sains Selangor 2, 63000 Cyberjaya, Selangor, Malaysia",213,34182,0.006231349833245568,2019-06-18,400.0,2.9165575,101.62883959999999,8,9,8,3,144
1065,"Persiaran Selatan, 48000 Rawang, Selangor, Malaysia",6,675,0.008888888888888889,2014-05-04,2271.0,3.3096989000000003,101.5333486,3,2,3,4,60
1066,"Persiaran Selayang Heights, Baru Selayang, 68100 Batu Caves, Selangor, Malaysia",403,50222,0.008024371789255705,2020-06-11,41.0,3.2735756,101.6527981,9,9,9,4,81
1067,"Persiaran Semarak Api, Cyberjaya, 63000 Cyberjaya, Selangor, Malaysia",1901,274005,0.0059690074703625,2020-07-17,844.3333333333334,2.9338078999999997,101.6325214,10,10,7,3,120
1068,"Persiaran Sepang, Cyberjaya, 63000 Cyberjaya, Selangor, Malaysia",18,2654,0.006782215523737754,2020-07-15,7.0,2.9053456000000004,101.6367437,5,5,10,3,20
1069,"Persiaran Serdang Perdana, Taman Serdang Perdana, 43300 Seri Kembangan, Selangor, Malaysia",835,107884,0.007739794594193764,2017-11-22,973.0,3.0440798,101.707153,10,10,6,4,120
1070,"Persiaran Setia Dagang, Setia Alam, 40170 Shah Alam, Selangor, Malaysia",2,891,0.002244668911335578,2014-09-18,2134.0,3.1078683,101.46041509999999,2,3,3,1,4
1071,"Persiaran Sierra 1, Bandar 16 Sierra, 47110 Puchong, Selangor, Malaysia",1,320,0.003125,2015-05-02,1908.0,2.9734458,101.6520873,1,1,4,1,10
1072,"Persiaran Stonor, Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",2,909,0.0022002200220022,2017-11-02,993.0,3.152845,101.72046999999999,2,3,6,1,4
1073,"Persiaran Subang Indah, Taman Indah Subang Uep, 47600 Subang Jaya, Selangor, Malaysia",66,23471,0.0028119807421924927,2019-10-03,293.0,3.0427012,101.6028397,7,8,8,1,504
1074,"Persiaran Subang Permai, Taman Subang Permai, 47500 Subang Jaya, Selangor, Malaysia",10,1482,0.006747638326585695,2016-01-09,1656.0,3.058465,101.60416490000001,4,4,5,3,320
1075,"Persiaran Subang Permai, Usj 1, 47500 Subang Jaya, Selangor, Malaysia",610,66468,0.009177348498525606,2017-08-04,1083.0,3.0582681000000003,101.5986063,9,9,6,4,81
1076,"Persiaran Sunsuria, Bandar Sunsuria, 43900 Sepang, Selangor, Malaysia",3,1699,0.0017657445556209534,2017-10-26,1000.0,2.828638,101.70907199999999,2,4,6,1,4
1077,"Persiaran Surian, Kota Damansara, 47810 Petaling Jaya, Selangor, Malaysia",100,23354,0.015280335916371436,2019-10-15,823.5,3.1502161,101.5824253,8,8,7,5,144
1078,"Persiaran Tasik Timur, Sunway South Quay, Bandar Sunway, 47500 Subang Jaya, Selangor, Malaysia",1332,159918,0.008061971850045568,2019-12-31,881.3333333333334,3.0633191,101.6097902,10,10,7,4,120
1079,"Persiaran Tropicana, Tropicana, 47800 Petaling Jaya, Selangor, Malaysia",18,5125,0.0035121951219512196,2018-03-05,870.0,3.1289412,101.5938783,5,6,7,2,20
1080,"Persiaran Utara, D'island, 47130 Puchong, Selangor, Malaysia",46,10353,0.004212541879511945,2019-03-25,699.5,2.9599539,101.6052702,6,7,7,2,36
1081,"Persiaran Warisan Warisan Puteri, Kota Warisan, 43900 Sepang, Selangor, Malaysia",12,2827,0.004244782454899187,2020-05-06,77.0,2.8194332,101.6955168,4,5,9,2,320
1082,"Persiaran Waterfront PD Waterfront, Kampung Bahasa Kapor, 71000 Port Dickson, Negeri Sembilan, Malaysia",13,2220,0.005855855855855856,2015-06-30,1849.0,2.5219433999999996,101.7994105,4,5,4,3,320
1083,"Persisiran Sutera Danga, Bandar Uda Utama, 81200 Johor Bahru, Johor, Malaysia",1,291,0.003436426116838488,2013-07-10,2569.0,1.4984325,103.6705676,1,1,2,1,10
1084,"Pesiaran Serdang Perdana, Taman Serdang Perdana, 43300 Seri Kembangan, Selangor, Malaysia",1,750,0.0013333333333333333,2012-07-06,2938.0,3.029095,101.7108529,1,3,2,1,10
1085,"Pesiaran Syed Putra 5, Taman Persiaran Desa, 50460 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",25,3975,0.006289308176100629,2014-09-30,2122.0,3.119792,101.686145,5,6,3,3,20
