,name,replies,views,last_posted_at,len_name,weird_characters
2635,Low Medium Cost House Application,2,"1,409",2010-02-24 17:28:00,33,False
2636,A 'humble story' of my property investment,5,839,2010-02-21 11:11:00,42,False
2637,Housing Price In Desa Setapak,9,"1,366",2010-02-03 12:01:00,29,False
2639,Property Investment,3,455,2010-01-26 17:21:00,19,False
2640,How to know the current value of my property,9,"1,046",2010-01-16 16:06:00,44,False
2641,studio worth for investment,15,"1,118",2010-01-11 00:33:00,27,False
2642,Investing in Property less than 250k,11,957,2010-01-07 13:15:00,36,False
2643,Comparison of Condominium projects,4,"1,056",2010-01-05 20:59:00,34,False
2644,KL City Condo for rent,0,430,2009-12-23 16:38:00,22,False
2645,"Taman Bukit Pelangi, Batu 3",0,934,2009-12-23 00:32:00,27,False
2646,New Developments in Cheras - East KL side,10,"2,679",2009-12-17 20:37:00,41,False
2647,I Need advice....,2,339,2009-12-12 23:10:00,17,False
2648,Invest Property - Melaka,5,997,2009-12-10 14:37:00,24,False
2649, Condominiums in D'sara Perdana,7,"1,003",2009-12-09 14:35:00,31,False
2651, contract fee for condo rental,12,772,2009-12-04 15:22:00,30,False
2652,Property wanted 150K budget any advice,3,794,2009-12-03 20:24:00,38,False
2653,WTA- leasehold shop lot,16,758,2009-11-30 18:37:00,23,False
2654,WTA- Rental of lower floor shoplot in Subang SS15,0,482,2009-11-30 16:28:00,49,False
2655,House from parent-in-law ,5,"1,157",2009-11-30 14:27:00,25,False
2656,Advice on Landed Property ,15,852,2009-11-25 04:41:00,26,False
2658,Hazel 2 Berjaya Park Shah Alam,6,"3,523",2009-11-15 21:19:00,30,False
2661,"WTA , transfer house property name",5,"1,542",2009-10-30 17:02:00,34,False
2662, Any new project in Kinrara area,2,527,2009-10-28 17:57:00,32,False
2665,2nd house for investment,6,615,2009-09-20 19:46:00,24,False
2666,{WTA} Medan Damai Sdn Bhd - Mahajaya,2,"1,216",2009-09-16 13:57:00,36,False
2668,KEN DAMASARA 2,3,468,2009-09-15 01:33:00,14,False
2669,2-storey Link Bungalow for SALE,3,636,2009-09-13 00:40:00,31,False
2670,"Royal Domain Sri Putramas 2, Jln Kuching",2,"2,365",2009-09-11 12:06:00,40,False
2671,Gerisek Johor Factory Market Value,3,301,2009-09-07 16:42:00,34,False
2672,Suria Tropika,2,"1,948",2009-09-03 13:28:00,13,False
2674,suasana sentral,8,943,2009-08-25 13:38:00,15,False
2675,Apartment/Condo in KL,0,465,2009-08-25 13:00:00,21,False
2676,2 1/2 Storey Bungalow construcion cost,44,"8,802",2009-08-20 16:39:00,38,False
2677,Shop lot / office - 400k,3,595,2009-08-18 13:26:00,24,False
2678,Taman Bukit Permata,7,"2,699",2009-08-08 15:13:00,19,False
2679, Newly launched housing project in KL,4,"1,839",2009-08-07 22:34:00,37,False
2680,House Key,1,372,2009-08-07 19:39:00,9,False
2681,looking for new properties area puchong@SK,7,"1,037",2009-08-05 17:42:00,42,False
2682,Good plumber,0,668,2009-08-04 13:28:00,12,False
2684,Help regarding 3+1 in SPA,15,531,2009-07-30 15:52:00,25,False
2685,Dilemma choosing my future house,22,"1,798",2009-07-29 12:01:00,32,False
2686,Sutramas Aprt at Puchong Jaya,4,844,2009-07-28 09:41:00,29,False
2687,Advice on investing in PJ new condo,1,"1,783",2009-07-26 12:28:00,35,False
2688,Planning to invest a property,12,786,2009-06-25 15:00:00,29,False
2691,usj 10 Taipan Shop Lot Investment,2,"1,049",2009-06-14 20:54:00,33,False
2692,Buying Condo/Apartment To Rent Out,10,"1,697",2009-06-08 09:38:00,34,False
2693,Double Storey Apartment or...,0,523,2009-06-07 23:29:00,29,False
2694,"Pusat Perniagaan Masria, near Cheras-KL Toll",2,"1,201",2009-06-04 23:19:00,44,False
2695,anyone know when the bank will lelong,3,588,2009-05-25 11:11:00,37,False
2696,"Ampang Prima, Bandar Baru",0,448,2009-05-25 10:33:00,25,False
2697,Looking for landed property,8,844,2009-05-23 13:25:00,27,False
2698,how to kick people out,85,"3,867",2009-05-18 14:21:00,22,False
2699,Jalil damai,2,674,2009-05-15 18:20:00,11,False
2701,1 Petaling,2,"3,328",2009-05-14 01:20:00,10,False
2704,Aprt balcony face T junction,8,"1,319",2009-04-29 20:18:00,28,False
2705,Aus property market,1,429,2009-04-27 13:43:00,19,False
2706,Low rise Walk up Apartment,10,"1,438",2009-04-26 23:07:00,26,False
2707,GRR guanratee rental return,11,"1,183",2009-04-26 22:57:00,27,False
2708,Auction Property at Desa Parkcity,5,"1,871",2009-04-26 18:17:00,33,False
2709, Perdana Exclusive Condo,3,"4,077",2009-04-24 17:06:00,24,False
2710,How much is the rental at penang-butterworth,2,471,2009-04-17 16:40:00,44,False
2711,Could I buy an RM 150K apartment with just RM 5K,100,"5,263",2009-04-13 01:55:00,48,False
